Date,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope
2003-03-24,0,0,0,0,0,0,-12.51458
2003-03-25,0,0,0,0,0,0,2.81026
2003-03-26,0,0,0,0,0,0,-1.71579
2003-03-27,0,0,0,0,0,0,-0.53018
2003-03-28,0,0,0,0,0,0,-1.91686
2003-03-31,0,0,0,0,0,0,-5.46240
2003-04-01,0,0,0,0,0,0,3.56442
2003-04-02,0,0,0,0,0,0,6.70169
2003-04-03,0,0,0,0,0,0,-1.68204
2003-04-04,0,0,0,0,0,0,0.71215
2003-04-07,0,0,0,0,0,0,0.33677
2003-04-08,0,0,0,0,0,0,-0.73775
2003-04-09,0,0,0,0,0,0,-5.33251
2003-04-10,0,0,0,0,0,0,2.11391
2003-04-11,0,0,0,0,0,0,-1.44798
2003-04-14,0,0,0,0,0,0,6.19848
2003-04-15,0,0,0,0,0,0,1.82937
2003-04-16,0,0,0,0,0,0,-5.13162
2003-04-17,0,0,0,0,0,0,4.60630
2003-04-21,0,0,0,0,0,0,-0.75270
2003-04-22,0,0,0,0,0,0,5.85040
2003-04-23,0,0,0,0,0,0,2.01094
2003-04-24,0,0,0,0,0,0,-3.86967
2003-04-25,0,0,0,0,0,0,-5.91657
2003-04-28,0,0,0,0,0,0,4.86688
2003-04-29,0,0,0,0,0,0,0.84992
2003-04-30,0,0,0,0,0,0,-0.46190
2003-05-01,0,0,0,0,0,0,-0.33098
2003-05-02,0,0,0,0,0,0,4.26601
2003-05-05,0,0,0,0,0,0,-1.99961
2003-05-06,0,0,0,0,0,0,2.39425
2003-05-07,0,0,0,0,0,0,-2.81643
2003-05-08,0,0,0,0,0,0,-5.22894
2003-05-09,0,0,0,0,0,0,4.54488
2003-05-12,0,0,0,0,0,0,3.50784
2003-05-13,0,0,0,0,0,0,-1.60979
2003-05-14,0,0,0,0,0,0,-1.76889
2003-05-15,0,0,0,0,0,0,2.44324
2003-05-16,0,0,0,0,0,0,-1.48383
2003-05-19,0,0,0,0,0,0,-12.49650
2003-05-20,0,0,0,0,0,0,-0.47495
2003-05-21,0,0,0,0,0,0,1.64348
2003-05-22,0,0,0,0,0,0,3.61464
2003-05-23,0,0,0,0,0,0,0.56654
2003-05-27,0,0,0,0,0,0,6.84225
2003-05-28,0,0,0,0,0,0,0.58034
2003-05-29,0,0,0,0,0,0,-2.23235
2003-05-30,0,0,0,0,0,0,4.75939
2003-06-02,0,0,0,0,0,0,1.05900
2003-06-03,0,0,0,0,0,0,1.41040
2003-06-04,1,0,1,0,1,0,4.04963
2003-06-05,1,0,2,0,0,0,0.96722
2003-06-06,1,0,3,0,0,0,-1.76039
2003-06-09,0,0,0,0,0,0,-8.16971
2003-06-10,0,0,0,0,0,0,2.94029
2003-06-11,1,0,1,0,1,0,3.65261
2003-06-12,1,0,2,0,0,0,0.28155
2003-06-13,0,0,0,0,0,0,-6.60195
2003-06-16,1,0,1,0,1,0,6.35988
2003-06-17,1,0,2,0,0,0,0.23112
2003-06-18,1,0,3,0,0,0,-1.04576
2003-06-19,0,0,0,0,0,0,-9.42511
2003-06-20,0,0,0,0,0,0,0.35668
2003-06-23,0,0,0,0,0,0,-7.55707
2003-06-24,0,0,0,0,0,0,0.77295
2003-06-25,0,0,0,0,0,0,-4.10324
2003-06-26,0,0,0,0,0,0,4.67028
2003-06-27,0,0,0,0,0,0,-4.70334
2003-06-30,0,0,0,0,0,0,-0.81682
2003-07-01,0,0,0,0,0,0,3.68582
2003-07-02,0,0,0,0,0,0,4.82005
2003-07-03,0,0,0,0,0,0,-4.23772
2003-07-07,0,0,0,0,0,0,7.09091
2003-07-08,0,0,0,0,0,0,1.14534
2003-07-09,0,0,0,0,0,0,-3.08652
2003-07-10,0,0,0,0,0,0,-6.71949
2003-07-11,0,0,0,0,0,0,3.74642
2003-07-14,0,0,0,0,0,0,2.14208
2003-07-15,0,0,0,0,0,0,-1.78947
2003-07-16,0,0,0,0,0,0,-3.24027
2003-07-17,0,0,0,0,0,0,-5.73220
2003-07-18,0,0,0,0,0,0,5.13880
2003-07-21,0,0,0,0,0,0,-6.15270
2003-07-22,0,0,0,0,0,0,3.98854
2003-07-23,0,0,0,0,0,0,0.21256
2003-07-24,0,0,0,0,0,0,-3.09128
2003-07-25,0,0,0,0,0,0,7.21481
2003-07-28,0,0,0,0,0,0,-1.01086
2003-07-29,0,0,0,0,0,0,-3.35834
2003-07-30,0,0,0,0,0,0,-0.82474
2003-07-31,0,0,0,0,0,0,1.35696
2003-08-01,0,0,0,0,0,0,-4.83272
2003-08-04,0,0,0,0,0,0,1.40443
2003-08-05,0,0,0,0,0,0,-7.35572
2003-08-06,0,0,0,0,0,0,0.91378
2003-08-07,0,0,0,0,0,0,3.92982
2003-08-08,0,0,0,0,0,0,1.88006
2003-08-11,0,0,0,0,0,0,1.63827
2003-08-12,0,0,0,0,0,0,5.01923
2003-08-13,0,0,0,0,0,0,-3.41936
2003-08-14,0,0,0,0,0,0,3.27518
2003-08-15,0,0,0,0,0,0,0.08121
2003-08-18,0,0,0,0,0,0,4.47287
2003-08-19,0,0,0,0,0,0,1.21630
2003-08-20,0,0,0,0,0,0,-1.41791
2003-08-21,0,0,0,0,0,0,1.51767
2003-08-22,0,0,0,0,0,0,-6.97876
2003-08-25,0,0,0,0,0,0,0.38088
2003-08-26,0,0,0,0,0,0,1.81771
2003-08-27,0,0,0,0,0,0,0.03736
2003-08-28,0,0,0,0,0,0,3.72172
2003-08-29,0,0,0,0,0,0,2.92356
2003-09-02,0,0,0,0,0,0,6.57327
2003-09-03,0,0,0,0,0,0,1.70423
2003-09-04,1,0,1,0,1,0,0.67505
2003-09-05,0,0,0,0,0,0,-5.93582
2003-09-08,0,0,0,0,0,0,4.43812
2003-09-09,0,0,0,0,0,0,-6.83925
2003-09-10,0,0,0,0,0,0,-8.30452
2003-09-11,0,0,0,0,0,0,2.82993
2003-09-12,0,0,0,0,0,0,1.12042
2003-09-15,0,0,0,0,0,0,-2.62542
2003-09-16,0,0,0,0,0,0,7.09766
2003-09-17,0,0,0,0,0,0,-2.33373
2003-09-18,0,0,0,0,0,0,5.70581
2003-09-19,0,0,0,0,0,0,-2.31403
2003-09-22,0,0,0,0,0,0,-8.54099
2003-09-23,0,0,0,0,0,0,2.86515
2003-09-24,0,0,0,0,0,0,-10.13662
2003-09-25,0,0,0,0,0,0,-2.63849
2003-09-26,0,0,0,0,0,0,-2.65128
2003-09-29,0,0,0,0,0,0,5.13517
2003-09-30,0,0,0,0,0,0,-4.43002
2003-10-01,0,0,0,0,0,0,10.05146
2003-10-02,0,0,0,0,0,0,0.79685
2003-10-03,0,0,0,0,0,0,3.69483
2003-10-06,0,0,0,0,0,0,1.64912
2003-10-07,0,0,0,0,0,0,1.77899
2003-10-08,0,0,0,0,0,0,-2.99435
2003-10-09,0,0,0,0,0,0,1.94610
2003-10-10,0,0,0,0,0,0,-0.39611
2003-10-13,0,0,0,0,0,0,2.95112
2003-10-14,0,0,0,0,0,0,1.59981
2003-10-15,0,0,0,0,0,0,-1.85371
2003-10-16,0,0,0,0,0,0,1.40004
2003-10-17,0,0,0,0,0,0,-7.20160
2003-10-20,0,0,0,0,0,0,2.53011
2003-10-21,0,0,0,0,0,0,0.63677
2003-10-22,0,0,0,0,0,0,-9.55336
2003-10-23,0,0,0,0,0,0,1.83235
2003-10-24,0,0,0,0,0,0,-2.72715
2003-10-27,0,0,0,0,0,0,1.29968
2003-10-28,0,0,0,0,0,0,8.06740
2003-10-29,0,0,0,0,0,0,0.60504
2003-10-30,0,0,0,0,0,0,-0.80010
2003-10-31,0,0,0,0,0,0,1.89653
2003-11-03,0,0,0,0,0,0,3.88304
2003-11-04,0,0,0,0,0,0,-4.29969
2003-11-05,0,0,0,0,0,0,-1.05842
2003-11-06,0,0,0,0,0,0,3.19285
2003-11-07,0,0,0,0,0,0,-3.70861
2003-11-10,0,0,0,0,0,0,-4.37290
2003-11-11,0,0,0,0,0,0,-0.38266
2003-11-12,0,0,0,0,0,0,6.83335
2003-11-13,0,0,0,0,0,0,-0.09425
2003-11-14,0,0,0,0,0,0,-6.11174
2003-11-17,0,0,0,0,0,0,-4.51338
2003-11-18,0,0,0,0,0,0,-5.57027
2003-11-19,0,0,0,0,0,0,5.42592
2003-11-20,0,0,0,0,0,0,-4.86254
2003-11-21,0,0,0,0,0,0,1.08218
2003-11-24,0,0,0,0,0,0,9.69164
2003-11-25,0,0,0,0,0,0,0.90663
2003-11-26,0,0,0,0,0,0,2.28526
2003-11-28,0,0,0,0,0,0,-0.17748
2003-12-01,0,0,0,0,0,0,5.68637
2003-12-02,0,0,0,0,0,0,-2.61538
2003-12-03,0,0,0,0,0,0,-1.42449
2003-12-04,0,0,0,0,0,0,2.50898
2003-12-05,0,0,0,0,0,0,-6.17652
2003-12-08,0,0,0,0,0,0,4.05699
2003-12-09,0,0,0,0,0,0,-6.24429
2003-12-10,0,0,0,0,0,0,-0.73634
2003-12-11,0,0,0,0,0,0,6.42553
2003-12-12,0,0,0,0,0,0,1.38976
2003-12-15,0,0,0,0,0,0,-4.34797
2003-12-16,0,0,0,0,0,0,3.56714
2003-12-17,0,0,0,0,0,0,0.66032
2003-12-18,0,0,0,0,0,0,5.63451
2003-12-19,0,0,0,0,0,0,-0.41772
2003-12-22,0,0,0,0,0,0,1.79719
2003-12-23,0,0,0,0,0,0,1.26741
2003-12-24,0,0,0,0,0,0,-1.82978
2003-12-26,0,0,0,0,0,0,0.85174
2003-12-29,1,0,1,0,1,0,5.44439
2003-12-30,1,0,2,0,0,0,0.05715
2003-12-31,1,0,3,0,0,0,0.84695
2004-01-02,1,0,4,0,0,0,-3.68171
2004-01-05,1,0,5,0,0,0,5.13658
2004-01-06,1,0,6,0,0,0,0.47194
2004-01-07,1,0,7,0,0,0,0.88006
2004-01-08,1,0,8,0,0,0,1.76885
2004-01-09,0,0,0,0,0,0,-10.33038
2004-01-12,1,0,1,0,1,0,2.19184
2004-01-13,0,0,0,0,0,0,-5.50693
2004-01-14,0,0,0,0,0,0,3.97475
2004-01-15,0,0,0,0,0,0,0.61105
2004-01-16,1,0,1,0,1,0,2.95698
2004-01-20,1,0,2,0,0,0,-1.03646
2004-01-21,1,0,3,0,0,0,3.19188
2004-01-22,1,0,4,0,0,0,-3.62565
2004-01-23,0,0,0,0,0,0,-2.33429
2004-01-26,1,0,1,0,1,0,5.22981
2004-01-27,0,0,0,0,0,0,-9.64696
2004-01-28,0,0,0,0,0,0,-10.42899
2004-01-29,0,0,0,0,0,0,2.70462
2004-01-30,0,0,0,0,0,0,-1.85542
2004-02-02,0,0,0,0,0,0,2.08339
2004-02-03,0,0,0,0,0,0,0.39523
2004-02-04,0,0,0,0,0,0,-6.29171
2004-02-05,0,0,0,0,0,0,1.21740
2004-02-06,0,0,0,0,0,0,7.38973
2004-02-09,0,0,0,0,0,0,-2.01743
2004-02-10,0,0,0,0,0,0,2.77464
2004-02-11,0,0,0,0,0,0,5.17098
2004-02-12,0,0,0,0,0,0,-4.03960
2004-02-13,0,0,0,0,0,0,-4.24038
2004-02-17,0,0,0,0,0,0,4.92676
2004-02-18,0,0,0,0,0,0,-3.41038
2004-02-19,0,0,0,0,0,0,-3.03250
2004-02-20,0,0,0,0,0,0,-1.85644
2004-02-23,0,0,0,0,0,0,-1.96995
2004-02-24,0,0,0,0,0,0,-1.21594
2004-02-25,0,0,0,0,0,0,2.79700
2004-02-26,0,0,0,0,0,0,0.75640
2004-02-27,0,0,0,0,0,0,0.01932
2004-03-01,0,0,0,0,0,0,6.56215
2004-03-02,0,0,0,0,0,0,-5.39348
2004-03-03,0,0,0,0,0,0,1.15217
2004-03-04,0,0,0,0,0,0,2.27750
2004-03-05,0,0,0,0,0,0,1.16950
2004-03-08,0,0,0,0,0,0,-7.84844
2004-03-09,0,0,0,0,0,0,-4.59690
2004-03-10,0,0,0,0,0,0,-9.19862
2004-03-11,0,0,0,0,0,0,-6.76764
2004-03-12,0,0,0,0,0,0,8.98272
2004-03-15,0,0,0,0,0,0,-5.80832
2004-03-16,0,0,0,0,0,0,3.62310
2004-03-17,0,0,0,0,0,0,6.87395
2004-03-18,0,0,0,0,0,0,-0.59503
2004-03-19,0,0,0,0,0,0,-4.93692
2004-03-22,0,0,0,0,0,0,-4.77955
2004-03-23,0,0,0,0,0,0,-0.45122
2004-03-24,0,0,0,0,0,0,-0.84569
2004-03-25,0,0,0,0,0,0,9.99762
2004-03-26,0,0,0,0,0,0,-0.44870
2004-03-29,0,0,0,0,0,0,6.94677
2004-03-30,0,0,0,0,0,0,1.98021
2004-03-31,0,0,0,0,0,0,-0.39065
2004-04-01,0,0,0,0,0,0,2.73716
2004-04-02,0,0,0,0,0,0,4.08908
2004-04-05,0,0,0,0,0,0,3.34383
2004-04-06,0,0,0,0,0,0,-1.46319
2004-04-07,0,0,0,0,0,0,-4.50996
2004-04-08,0,0,0,0,0,0,-0.70416
2004-04-12,0,0,0,0,0,0,2.73423
2004-04-13,0,0,0,0,0,0,-8.78345
2004-04-14,0,0,0,0,0,0,-0.63894
2004-04-15,0,0,0,0,0,0,0.37249
2004-04-16,0,0,0,0,0,0,3.21286
2004-04-19,0,0,0,0,0,0,0.67008
2004-04-20,0,0,0,0,0,0,-9.63089
2004-04-21,0,0,0,0,0,0,3.48283
2004-04-22,0,0,0,0,0,0,7.97482
2004-04-23,0,0,0,0,0,0,0.30652
2004-04-26,0,0,0,0,0,0,-2.90079
2004-04-27,0,0,0,0,0,0,1.33342
2004-04-28,0,0,0,0,0,0,-8.31475
2004-04-29,0,0,0,0,0,0,-3.76554
2004-04-30,0,0,0,0,0,0,-2.69011
2004-05-03,0,0,0,0,0,0,5.94156
2004-05-04,0,0,0,0,0,0,1.14358
2004-05-05,0,0,0,0,0,0,1.13479
2004-05-06,0,0,0,0,0,0,-3.73746
2004-05-07,0,0,0,0,0,0,-6.40506
2004-05-10,0,0,0,0,0,0,-3.97414
2004-05-11,0,0,0,0,0,0,5.14971
2004-05-12,0,0,0,0,0,0,1.10467
2004-05-13,0,0,0,0,0,0,-0.34358
2004-05-14,0,0,0,0,0,0,-0.32041
2004-05-17,0,0,0,0,0,0,-4.70979
2004-05-18,0,0,0,0,0,0,5.10834
2004-05-19,0,0,0,0,0,0,-1.19571
2004-05-20,0,0,0,0,0,0,0.37057
2004-05-21,0,0,0,0,0,0,3.22275
2004-05-24,0,0,0,0,0,0,1.36032
2004-05-25,0,0,0,0,0,0,11.01856
2004-05-26,0,0,0,0,0,0,1.00433
2004-05-27,0,0,0,0,0,0,3.29130
2004-05-28,0,0,0,0,0,0,-0.42742
2004-06-01,0,0,0,0,0,0,0.28905
2004-06-02,0,0,0,0,0,0,2.13917
2004-06-03,0,0,0,0,0,0,-6.46524
2004-06-04,0,0,0,0,0,0,3.49094
2004-06-07,0,0,0,0,0,0,8.52061
2004-06-08,0,0,0,0,0,0,0.70741
2004-06-09,0,0,0,0,0,0,-7.96835
2004-06-10,0,0,0,0,0,0,2.40576
2004-06-14,0,0,0,0,0,0,-7.24018
2004-06-15,0,0,0,0,0,0,3.32915
2004-06-16,0,0,0,0,0,0,0.75434
2004-06-17,0,0,0,0,0,0,-1.03717
2004-06-18,0,0,0,0,0,0,1.59599
2004-06-21,0,0,0,0,0,0,-3.44057
2004-06-22,0,0,0,0,0,0,2.38021
2004-06-23,0,0,0,0,0,0,5.03321
2004-06-24,0,0,0,0,0,0,-2.65516
2004-06-25,0,0,0,0,0,0,-4.60605
2004-06-28,0,0,0,0,0,0,-0.78330
2004-06-29,0,0,0,0,0,0,1.79005
2004-06-30,0,0,0,0,0,0,2.82320
2004-07-01,0,0,0,0,0,0,-8.81498
2004-07-02,0,0,0,0,0,0,-2.30203
2004-07-06,0,0,0,0,0,0,-5.39994
2004-07-07,0,0,0,0,0,0,1.58881
2004-07-08,0,0,0,0,0,0,-4.99089
2004-07-09,0,0,0,0,0,0,2.87526
2004-07-12,0,0,0,0,0,0,1.20285
2004-07-13,0,0,0,0,0,0,0.64355
2004-07-14,0,0,0,0,0,0,-2.32016
2004-07-15,0,0,0,0,0,0,-2.86633
2004-07-16,0,0,0,0,0,0,-2.93998
2004-07-19,0,0,0,0,0,0,-0.26821
2004-07-20,0,0,0,0,0,0,7.43922
2004-07-21,0,0,0,0,0,0,-8.09545
2004-07-22,0,0,0,0,0,0,2.58233
2004-07-23,0,0,0,0,0,0,-4.90020
2004-07-26,0,0,0,0,0,0,-0.89121
2004-07-27,0,0,0,0,0,0,9.01483
2004-07-28,0,0,0,0,0,0,0.45905
2004-07-29,0,0,0,0,0,0,3.89164
2004-07-30,0,0,0,0,0,0,0.99019
2004-08-02,0,0,0,0,0,0,3.70729
2004-08-03,0,0,0,0,0,0,-4.63602
2004-08-04,0,0,0,0,0,0,-0.68126
2004-08-05,0,0,0,0,0,0,-9.56412
2004-08-06,0,1,0,1,0,1,-6.17226
2004-08-09,0,1,0,2,0,0,1.02048
2004-08-10,0,0,0,0,0,0,10.24297
2004-08-11,0,0,0,0,0,0,-1.39793
2004-08-12,0,0,0,0,0,0,-4.89193
2004-08-13,0,0,0,0,0,0,1.13416
2004-08-16,0,0,0,0,0,0,9.50831
2004-08-17,0,0,0,0,0,0,1.39191
2004-08-18,0,0,0,0,0,0,7.20887
2004-08-19,0,0,0,0,0,0,-2.09125
2004-08-20,0,0,0,0,0,0,3.57218
2004-08-23,0,0,0,0,0,0,-1.52395
2004-08-24,0,0,0,0,0,0,0.27481
2004-08-25,0,0,0,0,0,0,4.57174
2004-08-26,0,0,0,0,0,0,0.06583
2004-08-27,0,0,0,0,0,0,1.41093
2004-08-30,0,0,0,0,0,0,-6.03783
2004-08-31,0,0,0,0,0,0,2.90113
2004-09-01,0,0,0,0,0,0,0.94180
2004-09-02,0,0,0,0,0,0,6.30183
2004-09-03,0,0,0,0,0,0,-3.49920
2004-09-07,0,0,0,0,0,0,3.63640
2004-09-08,0,0,0,0,0,0,-3.74361
2004-09-09,0,0,0,0,0,0,1.06549
2004-09-10,0,0,0,0,0,0,2.73204
2004-09-13,0,0,0,0,0,0,0.91624
2004-09-14,0,0,0,0,0,0,1.22795
2004-09-15,0,0,0,0,0,0,-6.79521
2004-09-16,0,0,0,0,0,0,1.75890
2004-09-17,0,0,0,0,0,0,2.72667
2004-09-20,0,0,0,0,0,0,-5.33250
2004-09-21,0,0,0,0,0,0,3.93340
2004-09-22,0,0,0,0,0,0,-11.13623
2004-09-23,0,0,0,0,0,0,-3.04802
2004-09-24,0,0,0,0,0,0,1.13160
2004-09-27,0,0,0,0,0,0,-3.87901
2004-09-28,0,0,0,0,0,0,4.37264
2004-09-29,0,0,0,0,0,0,2.96151
2004-09-30,0,0,0,0,0,0,-0.14999
2004-10-01,0,0,0,0,0,0,9.32119
2004-10-04,0,0,0,0,0,0,1.68102
2004-10-05,0,0,0,0,0,0,-0.54356
2004-10-06,0,0,0,0,0,0,3.51071
2004-10-07,0,0,0,0,0,0,-8.59925
2004-10-08,0,0,0,0,0,0,-5.43627
2004-10-11,0,0,0,0,0,0,1.27557
2004-10-12,0,0,0,0,0,0,-1.65215
2004-10-13,0,0,0,0,0,0,-4.99669
2004-10-14,0,0,0,0,0,0,-5.42390
2004-10-15,0,0,0,0,0,0,3.33638
2004-10-18,0,0,0,0,0,0,3.74874
2004-10-19,0,0,0,0,0,0,-5.67208
2004-10-20,0,0,0,0,0,0,0.29154
2004-10-21,0,0,0,0,0,0,1.98458
2004-10-22,0,0,0,0,0,0,-5.51927
2004-10-25,0,0,0,0,0,0,-0.45008
2004-10-26,0,0,0,0,0,0,10.87411
2004-10-27,0,0,0,0,0,0,7.25102
2004-10-28,0,0,0,0,0,0,0.93289
2004-10-29,0,0,0,0,0,0,1.28950
2004-11-01,0,0,0,0,0,0,0.15070
2004-11-02,0,0,0,0,0,0,0.02608
2004-11-03,0,0,0,0,0,0,6.04206
2004-11-04,1,0,1,0,1,0,6.57420
2004-11-05,1,0,2,0,0,0,1.33347
2004-11-08,1,0,3,0,0,0,-1.04069
2004-11-09,1,0,4,0,0,0,-0.69243
2004-11-10,1,0,5,0,0,0,-1.05090
2004-11-11,1,0,6,0,0,0,3.72617
2004-11-12,1,0,7,0,0,0,3.12311
2004-11-15,1,0,8,0,0,0,-0.33460
2004-11-16,0,0,0,0,0,0,-7.53266
2004-11-17,1,0,1,0,1,0,2.33111
2004-11-18,1,0,2,0,0,0,0.56246
2004-11-19,0,0,0,0,0,0,-10.74357
2004-11-22,0,0,0,0,0,0,2.98220
2004-11-23,0,0,0,0,0,0,-0.23221
2004-11-24,0,0,0,0,0,0,2.10450
2004-11-26,0,0,0,0,0,0,0.38936
2004-11-29,0,0,0,0,0,0,-3.59345
2004-11-30,0,0,0,0,0,0,-3.99253
2004-12-01,0,0,0,0,0,0,8.23613
2004-12-02,0,0,0,0,0,0,-0.85338
2004-12-03,0,0,0,0,0,0,0.36597
2004-12-06,0,0,0,0,0,0,-0.84878
2004-12-07,0,0,0,0,0,0,-10.80979
2004-12-08,0,0,0,0,0,0,3.20019
2004-12-09,0,0,0,0,0,0,3.30082
2004-12-10,0,0,0,0,0,0,-0.99867
2004-12-13,0,0,0,0,0,0,5.13786
2004-12-14,0,0,0,0,0,0,1.99352
2004-12-15,0,0,0,0,0,0,0.97605
2004-12-16,0,0,0,0,0,0,-2.32610
2004-12-17,0,0,0,0,0,0,-7.68333
2004-12-20,0,0,0,0,0,0,0.25496
2004-12-21,0,0,0,0,0,0,5.64583
2004-12-22,0,0,0,0,0,0,1.89283
2004-12-23,0,0,0,0,0,0,0.26022
2004-12-27,0,0,0,0,0,0,-4.83104
2004-12-28,0,0,0,0,0,0,4.33892
2004-12-29,0,0,0,0,0,0,-0.08508
2004-12-30,0,0,0,0,0,0,0.05175
2004-12-31,0,0,0,0,0,0,-1.73513
2005-01-03,0,0,0,0,0,0,-9.38766
2005-01-04,0,0,0,0,0,0,-10.06970
2005-01-05,0,0,0,0,0,0,-2.56822
2005-01-06,0,0,0,0,0,0,3.20471
2005-01-07,0,0,0,0,0,0,-1.09800
2005-01-10,0,0,0,0,0,0,3.21992
2005-01-11,0,0,0,0,0,0,-4.81962
2005-01-12,0,0,0,0,0,0,3.74486
2005-01-13,0,0,0,0,0,0,-6.24511
2005-01-14,0,0,0,0,0,0,5.36501
2005-01-18,0,0,0,0,0,0,7.36096
2005-01-19,0,0,0,0,0,0,-6.74966
2005-01-20,0,0,0,0,0,0,-4.64182
2005-01-21,0,0,0,0,0,0,-3.38274
2005-01-24,0,0,0,0,0,0,-1.74670
2005-01-25,0,0,0,0,0,0,3.31402
2005-01-26,0,0,0,0,0,0,3.84421
2005-01-27,0,0,0,0,0,0,0.32674
2005-01-28,0,0,0,0,0,0,-1.76928
2005-01-31,0,0,0,0,0,0,6.79279
2005-02-01,0,0,0,0,0,0,4.79840
2005-02-02,0,0,0,0,0,0,2.07463
2005-02-03,0,0,0,0,0,0,-2.28507
2005-02-04,0,0,0,0,0,0,6.86222
2005-02-07,0,0,0,0,0,0,-0.95354
2005-02-08,0,0,0,0,0,0,0.29931
2005-02-09,0,0,0,0,0,0,-7.48072
2005-02-10,0,0,0,0,0,0,2.90894
2005-02-11,0,0,0,0,0,0,4.37858
2005-02-14,0,0,0,0,0,0,0.42622
2005-02-15,0,0,0,0,0,0,2.04123
2005-02-16,0,0,0,0,0,0,0.11490
2005-02-17,0,0,0,0,0,0,-7.81871
2005-02-18,0,0,0,0,0,0,0.52987
2005-02-22,0,0,0,0,0,0,-11.41009
2005-02-23,0,0,0,0,0,0,4.40258
2005-02-24,0,0,0,0,0,0,5.52738
2005-02-25,0,0,0,0,0,0,5.56117
2005-02-28,0,0,0,0,0,0,-4.88559
2005-03-01,0,0,0,0,0,0,3.29838
2005-03-02,0,0,0,0,0,0,-0.21651
2005-03-03,0,0,0,0,0,0,0.20256
2005-03-04,0,0,0,0,0,0,5.62423
2005-03-07,0,0,0,0,0,0,1.38422
2005-03-08,0,0,0,0,0,0,-4.49602
2005-03-09,0,0,0,0,0,0,-8.21577
2005-03-10,0,0,0,0,0,0,1.24280
2005-03-11,0,0,0,0,0,0,-5.43874
2005-03-14,0,0,0,0,0,0,3.92133
2005-03-15,0,0,0,0,0,0,-5.06218
2005-03-16,0,0,0,0,0,0,-4.71197
2005-03-17,0,0,0,0,0,0,1.36691
2005-03-18,0,0,0,0,0,0,-0.28462
2005-03-21,0,0,0,0,0,0,-2.97134
2005-03-22,0,0,0,0,0,0,-5.31104
2005-03-23,0,0,0,0,0,0,0.62882
2005-03-24,0,0,0,0,0,0,-0.48844
2005-03-28,0,0,0,0,0,0,2.41027
2005-03-29,0,0,0,0,0,0,-4.11200
2005-03-30,0,0,0,0,0,0,11.79392
2005-03-31,0,0,0,0,0,0,-0.43147
2005-04-01,0,0,0,0,0,0,-3.92435
2005-04-04,0,0,0,0,0,0,2.26717
2005-04-05,0,0,0,0,0,0,3.62267
2005-04-06,0,0,0,0,0,0,1.79593
2005-04-07,0,0,0,0,0,0,4.50241
2005-04-08,0,0,0,0,0,0,-6.13677
2005-04-11,0,0,0,0,0,0,0.00674
2005-04-12,0,0,0,0,0,0,4.36000
2005-04-13,0,0,0,0,0,0,-8.04949
2005-04-14,0,0,0,0,0,0,-5.36721
2005-04-15,0,0,0,0,0,0,-6.84428
2005-04-18,0,0,0,0,0,0,2.27491
2005-04-19,0,0,0,0,0,0,4.47521
2005-04-20,0,0,0,0,0,0,-5.21049
2005-04-21,0,0,0,0,0,0,12.22292
2005-04-22,0,0,0,0,0,0,-2.82191
2005-04-25,0,0,0,0,0,0,4.67565
2005-04-26,0,0,0,0,0,0,-3.77783
2005-04-27,0,0,0,0,0,0,2.15198
2005-04-28,0,0,0,0,0,0,-4.66960
2005-04-29,0,0,0,0,0,0,6.25923
2005-05-02,0,0,0,0,0,0,2.25334
2005-05-03,0,0,0,0,0,0,-0.40542
2005-05-04,0,0,0,0,0,0,6.03031
2005-05-05,0,0,0,0,0,0,-1.37847
2005-05-06,0,0,0,0,0,0,-0.60615
2005-05-09,0,0,0,0,0,0,3.22688
2005-05-10,0,0,0,0,0,0,-6.04404
2005-05-11,0,0,0,0,0,0,2.20468
2005-05-12,0,0,0,0,0,0,-5.22145
2005-05-13,0,0,0,0,0,0,-2.17657
2005-05-16,0,0,0,0,0,0,5.57214
2005-05-17,0,0,0,0,0,0,3.50154
2005-05-18,0,0,0,0,0,0,4.58786
2005-05-19,0,0,0,0,0,0,1.99271
2005-05-20,0,0,0,0,0,0,-0.97651
2005-05-23,0,0,0,0,0,0,1.76197
2005-05-24,0,0,0,0,0,0,0.08309
2005-05-25,0,0,0,0,0,0,-2.55367
2005-05-26,0,0,0,0,0,0,3.27717
2005-05-27,0,0,0,0,0,0,0.48958
2005-05-31,0,0,0,0,0,0,-4.88930
2005-06-01,0,0,0,0,0,0,4.78443
2005-06-02,0,0,0,0,0,0,0.86421
2005-06-03,0,0,0,0,0,0,-5.55833
2005-06-06,0,0,0,0,0,0,0.72573
2005-06-07,0,0,0,0,0,0,-0.17626
2005-06-08,0,0,0,0,0,0,-1.89604
2005-06-09,0,0,0,0,0,0,3.48839
2005-06-10,0,0,0,0,0,0,-2.18293
2005-06-13,0,0,0,0,0,0,1.57696
2005-06-14,0,0,0,0,0,0,1.78485
2005-06-15,0,0,0,0,0,0,1.52777
2005-06-16,0,0,0,0,0,0,2.42921
2005-06-17,0,0,0,0,0,0,3.06604
2005-06-20,0,0,0,0,0,0,-0.88450
2005-06-21,0,0,0,0,0,0,-2.61488
2005-06-22,0,0,0,0,0,0,0.16463
2005-06-23,0,0,0,0,0,0,-12.38870
